path,class
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek50_jpg.rf.ab0ca4c2d6c98c104690812a36b7ede5.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek86_jpg.rf.573561a30d55717ef41d2f06776b50a5.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek68_jpg.rf.e3b9549d7f0f6bab04cd8d25907e635b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek77_jpg.rf.69c89164a45c04405d76ebcf9b64c1bd.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek6_jpg.rf.2172323f887ac461a91537bb7132b962.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek72_jpg.rf.ac9da0dc86fdfa032fef35c78dffd9d5.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek36_JPG.rf.81470389ea3cf2b0f27eeece546e307d.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek46_JPG.rf.2d0c042c9b28a55c37120dddc3e7a86a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek59_jpg.rf.240fdae1ae7f2d5f60c7b2f0e951495e.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek40_JPG.rf.42edbd9d20777acf8711e7f2f5ccf097.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek4_jpg.rf.03215af0acb3fec1eab8296bb8637fa9.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek67_jpg.rf.312a0974fb04139340f627805bac4c55.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek72_jpg.rf.e5a4878ed856cb15d5d556f2cf1f41d2.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek62_png.rf.7f76642ef8a86cd2762fc0c6acfcbd98.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek41_jpg.rf.a860455664310c19e0967c7d2d6d2034.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek3_jpg.rf.6728ff886035615cbd18586b4bf00d48.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek48_JPG.rf.4130c0a524d50849e0b4c99e7983882a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek74_jpg.rf.34c2e10c6a833da324024f9d5831ec91.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek4_jpg.rf.49540ae0169c21c984b1e97bba5cb650.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek68_jpg.rf.4f841eb2f2255f44db2542e38bdbc650.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek61_JPG.rf.69f9034d3ad1573125a7ea18eb9f24ce.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek37_JPG.rf.be71d0933ab8e3a0b56e28d578588e54.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek94_jpg.rf.2920dbec340f5bafd45a7cbcef6c5f17.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek98_jpg.rf.183ec85fbc9112c11ce5611bb9238100.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek49_JPG.rf.b716c210b239ca75ceabdfebd4861f84.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek92_jpg.rf.f08ce79eea2dc2700c0b10c8e171c999.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek54_jpg.rf.b24228e39dd59dde34022b4a7d15c488.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek27_JPG.rf.b1c3140da51847b38994b3515455c1c3.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek11_jpg.rf.29eab58340a76fff9990ef7b15b890aa.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek63_JPG.rf.7abe50e7deea3b5f02c97253e1bba024.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek100_jpg.rf.775a39bbb8717464d719d38c9c08fc16.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek85_jpg.rf.0827852a4e2a078c2fedb698dc78709c.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek13_jpg.rf.3d686677fc0a4b22fa4c63fbf47be3f8.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek3_jpg.rf.e6686788e50d7c1b7573f360955d4bb8.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek62_png.rf.a94b774ba277bf539867ff6c9e85c811.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek34_jpg.rf.0fa903a31dc7eada18e859634dd307e8.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek99_jpg.rf.b8fcff3473155f90b4aa41701823e10a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek16_JPG.rf.291349c4058a4c45d0969ca4a5ae4ff5.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek83_jpg.rf.e396bb5bf366870a116c74c44088d0ae.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek96_jpg.rf.4418ec15d36ca92e2da7521d0c99e753.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek98_jpg.rf.1fda791c123ba32aef0052300b5211cf.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek78_jpg.rf.5f31b730bff3aff49f09e732d81b039f.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek9_jpg.rf.b5f059e7940b61a3bddda5bddf3ec44c.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek39_JPG.rf.503fc0e26b9aaa4e2eb707552eef8cf1.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek49_png.rf.f9e255b82303bf0171926ce92791f904.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek5_jpg.rf.5b279df288b3459103285b17864da35f.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek23_jpg.rf.d1150676ae4226cca65203612972a19d.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek19_jpg.rf.1a60394987698dc906de4736b2563d28.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek84_jpg.rf.9b7daa4c988a849994c9f8f12e5072d4.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek82_jpg.rf.59f51441215397ae0dbe7572fe27f0a2.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek22_JPG.rf.0d2d36f09f6e9738db1796e96d501f94.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek83_jpg.rf.687caa6b79041d1149a45a713168964c.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek64_jpg.rf.8797bf68b068fcd6f688108be0f312ae.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek74_jpg.rf.13d0f4f3cdd1200f7c28b5c76bfd2060.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek92_jpg.rf.82965794953a8e427dd0a18e9a3fceda.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek76_jpg.rf.efadd10f360ce53aff85ebcb60c1aa60.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek34_jpg.rf.63ffceb80fe8fd5ea0d43c3acab82e4e.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek45_JPG.rf.657c39d4ea20c61719e4ad827aaa04eb.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek24_JPG.rf.f44d65e2e6e8324d80f5777d31c3227f.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek53_JPG.rf.6b1fcd6536c1d85f50ebe5452a0da940.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek99_jpg.rf.6df4bfc76d3e78591808b2a90eabbf86.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek20_jpg.rf.31043a2df49de1694394b0be7d81d8ff.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek65_JPG.rf.de638b7cf42bed2e425b690fc4e80ae2.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek89_jpg.rf.cf1f992cdcc96c4c8e67bc4ca5f92927.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek32_jpg.rf.57097cfe175b159d1eb24be4d2efe607.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek95_jpg.rf.d8e8f4dde36ac95a594eff0be5c10cf2.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek45_JPG.rf.c80ff01cd7e7cc9697a844491d112f9c.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek24_JPG.rf.22f5973f40e37dc80fd4902e115f6972.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek66_JPG.rf.6f02a31b092acff7483519ef1765642a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek39_JPG.rf.c122b8a65993f49307d7072ae8914a4d.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek14_JPG.rf.69a138fbdb6f4f26b5c330a6fe084328.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek67_jpg.rf.4d1f71576db46adc8001e9e6cf91c612.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek61_JPG.rf.408e45f51fbf0208d7025d9f1d47fe47.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek48_JPG.rf.b84f5bf062e0aacea456edd77a9e9613.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek56_JPG.rf.6eb0686e8ef46c2c946b4ba951092bc3.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek70_jpg.rf.3cccbfd48517b69348e71ab440294c5f.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek57_JPG.rf.e02ce2b1a30390924c7cade9377768e2.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek69_png.rf.7dcb78e3a2310cc3e723cccc755b2328.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek62_png.rf.021a60bcf453d1984a3a61a3cd6e3c06.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek14_JPG.rf.5b1d4ba37bccf5269b1a2d9b5b7404bb.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek61_JPG.rf.a71e9da3bae4f5fe55cae7a9bcd9da4b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek9_jpg.rf.a250b236e771cf4acb2f9ddab3f547ec.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek52_jpg.rf.868d868954882c51729ee94f7d0042a1.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek11_jpg.rf.4629fcf41cff7f2ad9ff42b56ee6db6b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek62_JPG.rf.9990ca667e2c025683eb38d99b33ac14.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek23_jpg.rf.4ede4325eea1190e87fb1760ffe165d4.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek84_jpg.rf.44c10f958f508e8ec3d20eb88768bbaa.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek55_JPG.rf.127019402c810d0566d2a848aaaee514.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek78_jpg.rf.1d57e78721bd2e317028d2104a6ee8a8.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek47_jpg.rf.d404ace971a4a9ab223d14424f8c76cc.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek2_jpg.rf.0d5412ece868dbc0b793fd0fcb2bc3d0.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek67_jpg.rf.194f4108d834103ea10a8e60be481560.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek57_JPG.rf.ed133efcb8671453f964f4aa317ce156.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek89_jpg.rf.ed840349b6d432ee828e2e6e040d2316.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek10_jpg.rf.b646bb30cc28f0196a7c0dc9aaf3dd13.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek75_jpg.rf.5cceea5e512aff2a77c865cd71bbd0a1.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek17_JPG.rf.3aaab815d036f1d9d96d3a222cd624d3.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek31_jpg.rf.542bd7b2119f7c05f5fcb82b58b8b1a8.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek8_JPG.rf.bd64d1e13324ede6121a9191e596c0f6.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek46_JPG.rf.12723cb1fa6d8cb003b3d083f6fe5d0d.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek69_png.rf.de2e856394edc20c29b7d9b3c4ea0ae8.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek78_jpg.rf.a31cb62ed134ada4d1d140a47618b75d.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek71_jpg.rf.74cc55ccc09c754bb1fd242bf12c851d.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek53_JPG.rf.fe79dab7b9afaea75f53ea42ba2e244a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek3_jpg.rf.c7ec0656d16acedb5f7133dbfc22bb0b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek5_jpg.rf.6ecee84f53d20ee90f713e33764742c4.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek22_JPG.rf.ae46e1f141dc46253c825eb44d836423.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek26_JPG.rf.b2204c59e3ea0d4553eb1c664161c423.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek75_jpg.rf.8674fe2c7e937baaac0d07c9c185f9d8.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek69_png.rf.0a75101d289be0b831d944eb3e9114eb.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek10_jpg.rf.78e80ed547790480005dd8f8da62b4ec.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek45_JPG.rf.dd3cb8c8b4af284bc30cc1dbb4e32008.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek31_jpg.rf.88d20b82ce43cccda8753a814156d5a1.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek16_JPG.rf.ac9f949c58e02ee6be5df17c7e9a15cf.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek90_jpg.rf.320766d4914d18649fbed8c0062cccb0.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek96_jpg.rf.800cc0c2486d539b9ba6caf0280d4dd5.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek13_jpg.rf.965962429faad6d143a397ce3ff5e556.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek10_jpg.rf.45ec1e637dd657e2a67b830e149fff5b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek22_JPG.rf.02c658fe7559405fc8d62a781f827fe1.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek54_jpg.rf.3b79f013f97711cdb2b27c1e430f05b5.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek41_jpg.rf.b6e43155093f52eac366920ed2f5ea45.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek35_JPG.rf.94deae4124fce6356a00224c8c193743.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek51_jpg.rf.f14694a72bf26bfb4b487f8c0b322b06.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek29_JPG.rf.d77952b6cf9ff602e0dda53680424edb.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek34_jpg.rf.5121740e1af2101938ff17900306646f.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek51_jpg.rf.719d32127758a25a09c1577d34f3db2d.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek49_png.rf.f45992a6a0d88af63d66240282026a09.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek81_jpg.rf.182b6ac3fe1eaeedc0d678c4785cb583.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek30_JPG.rf.e5729881936b423a4ebd1746e3d75d09.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek35_JPG.rf.2b2813a3dbc31f31be8eda0fe8e8ca4f.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek40_JPG.rf.0284fd3fa6a85d44635e9fe860eb4358.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek24_JPG.rf.bdc1b0d9fd9b0890e59df6066e1d4638.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek55_JPG.rf.f42bcafa276302a076cf16d551bbeff9.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek27_JPG.rf.34e17f96ee5e55fdc180858fbe706e3a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek27_JPG.rf.a53df0cda7f6fa40e70f82dc5f7f93cd.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek77_jpg.rf.c7b6e1aab57b99e262a40f76e3171298.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek81_jpg.rf.d451d1fd8c821a45d211f47990219e3e.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek85_jpg.rf.74ffe16516f94ce22196d2be1933f2c2.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek25_JPG.rf.194f5acac1940f36d024d610b2b593c0.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek26_JPG.rf.f5b3c942f59ff6e46242e783b72d4b41.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek93_jpg.rf.58a2185cf7703e40f64cb8769e3a177a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek70_jpg.rf.11691a655a4b0693345a86e5559cf9ea.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek99_jpg.rf.d9638403a4c34819a4d1e24c178fd9bc.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek73_jpg.rf.875f76a943cbe93f975f269b71ac4c94.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek7_jpg.rf.9463de3b93dc18916bd63f1efa12b6de.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek2_jpg.rf.7314230ef88062780c279474c1a5a7ac.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek68_jpg.rf.c8dabf82d4886252754698b7b98c8832.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek87_jpg.rf.5ad11995de33348c23d10db499f6d85b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek66_JPG.rf.98d6689f556eff9bc4c756db7c1fa26c.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek76_jpg.rf.a941b78ee8882e3a7801a3c2f8ddaa76.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek11_jpg.rf.1012eaa46c852ceda93822874a70b1e3.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek41_jpg.rf.47de4d1aede99dc5b08e63fc6cad8552.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek23_jpg.rf.2a2f0f0cdd7eef566053eee97dd88b8b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek65_JPG.rf.cac9f39abf262585514c77360d65f7fa.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek28_JPG.rf.509f6556f37257b12fbfb0c7f53207d1.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek72_jpg.rf.f36b1ba8202638dc3e402ffec271053e.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek8_JPG.rf.962ec8c775b50fda7b59aa2b8f40b77b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek63_JPG.rf.fa9c14c0a8cc41b794394d50236e2893.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek37_JPG.rf.40c7268f0784294c848c476ec61fc791.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek75_jpg.rf.3256a827a5cb749aac886339a9bcfafa.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek29_JPG.rf.0fed33c246c7a680d4a30741456b2408.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek71_jpg.rf.c46e385bed0daa764c1f7c5c78143ead.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek37_JPG.rf.787f590207cf77bb884e97fea96ab584.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek60_jpg.rf.0866ccac976ae2a2ddabbf888c579a69.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek38_JPG.rf.a5678e056eca18485a7be64113c548d9.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek33_JPG.rf.31c15f50225872e1773c09491bdf7a4a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek12_jpg.rf.09387a124c02473761f58e8f061c24ef.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek19_jpg.rf.bb7c041cf7622dbd12a693a4ac51e0a5.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek42_JPG.rf.d97d214e60f805530518c4006af661b4.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek86_jpg.rf.399a5ea64a5d15758753f23b36aed1cb.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek64_jpg.rf.c335af8105dc31a0a8596042b6f9b5c9.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek54_jpg.rf.fffa5d7d86dccdf546b39d6085bd3e0b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek80_jpg.rf.8d3fef4658a85ce0924d9bc0ce69df9a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek12_jpg.rf.08077f8ab69f89ad4b6e90e4536be855.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek79_jpg.rf.7934fb574da8556506b72f9c81add320.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek20_jpg.rf.c66646dd08819c949b55465f5c73b3d1.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek62_JPG.rf.aabdcc176ae1ce45887b702646673ea9.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek15_JPG.rf.315f2bae8006072a2b10fc5e693bbea8.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek18_JPG.rf.08f63eadd87c5e3565ccfbeb2ae84629.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek80_jpg.rf.fba5dafc6741ef537274a5fe54cf6d8b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek52_jpg.rf.93a62ccf3736d99ccd64eae34aae603b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek42_JPG.rf.9381d46d9307ddc14ca702aa09d5c4ba.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek79_jpg.rf.401cbe144d6790d266070a687104c854.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek79_jpg.rf.da6f3cfe237fb243f7957d91601a4e14.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek44_jpg.rf.ec1e909c32ce00fc28e8beb23590a1d8.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek90_jpg.rf.e76834464bac261260e2bf2f6ea23881.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek95_jpg.rf.8144ac4d3b657e26775afe2d518092ea.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek59_jpg.rf.1dfc4ad04c2f74486bef4e1310b5d063.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek9_jpg.rf.cddf5b8d5979cde04ac0d18bda8669cf.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek35_JPG.rf.4509b4a3bf49e860191ba8053990179d.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek100_jpg.rf.562f07ec342c5eda4c53c5daf183d003.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek12_jpg.rf.f19afcae64f08ba6cba09190203ac897.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek30_JPG.rf.7a5a9d5155365ea227907cde5bbf1cc0.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek42_JPG.rf.0bd2571280a7890136dae7a7e70f0b60.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek6_jpg.rf.960ac756be61d3271a1c208c826ae7ee.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek16_JPG.rf.b4fc10abb05e54afac3c22ef9102c2c2.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek13_jpg.rf.589d2299b8f9eb8415ce4def11cfef56.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek29_JPG.rf.1045501b8c8033b6b3aa8a9c68ed709b.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek48_JPG.rf.dd82109680ec0d0dbf0dc312d7eeb9f2.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek83_jpg.rf.4cda948ec9620194b18b8ff9e5fe970a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek74_jpg.rf.31906b8afb81df353ddc53b9c073a75f.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek59_jpg.rf.18440f1847fa21e6bb7f6a4c7846ec1a.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek62_JPG.rf.a46755c357802ae7b0632b0ea37b88d4.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek25_JPG.rf.3d6244a693173b1d309c5c33af14ac95.jpg,eksim
/blue/bme6938/share/Datasets/SkinLesions/eksim/ek36_JPG.rf.2412c67f8c5f451440dc8c34247d7350.jpg,eksim
